Accession,Start,End,Description,Label
NC_013716.1,2178713,2191955,"NC_013716.1|1|NC_013716.1:2178713-2191955 NC_013716.1 Citrobacter rodentium ICC168, complete sequence",1
NC_013716.1,2931162,2935495,"NC_013716.1|1|NC_013716.1:2931162-2935495 NC_013716.1 Citrobacter rodentium ICC168, complete sequence",1
NC_013716.1,2936988,2945145,"NC_013716.1|1|NC_013716.1:2936988-2945145 NC_013716.1 Citrobacter rodentium ICC168, complete sequence",1
NC_013716.1,3078382,3084143,"NC_013716.1|1|NC_013716.1:3078382-3084143 NC_013716.1 Citrobacter rodentium ICC168, complete sequence",1
NC_013716.1,3085043,3092395,"NC_013716.1|1|NC_013716.1:3085043-3092395 NC_013716.1 Citrobacter rodentium ICC168, complete sequence",1
NC_013716.1,3128577,3142597,"NC_013716.1|1|NC_013716.1:3128577-3142597 NC_013716.1 Citrobacter rodentium ICC168, complete sequence",1
NC_013716.1,3315917,3328121,"NC_013716.1|1|NC_013716.1:3315917-3328121 NC_013716.1 Citrobacter rodentium ICC168, complete sequence",1
NC_013716.1,3329557,3338278,"NC_013716.1|1|NC_013716.1:3329557-3338278 NC_013716.1 Citrobacter rodentium ICC168, complete sequence",1
NC_013716.1,3614642,3619079,"NC_013716.1|1|NC_013716.1:3614642-3619079 NC_013716.1 Citrobacter rodentium ICC168, complete sequence",1
NC_013716.1,4902580,4906595,"NC_013716.1|1|NC_013716.1:4902580-4906595 NC_013716.1 Citrobacter rodentium ICC168, complete sequence",1
NC_013716.1,5146304,5159031,"NC_013716.1|1|NC_013716.1:5146304-5159031 NC_013716.1 Citrobacter rodentium ICC168, complete sequence",1
NC_013716.1,5304514,5309566,"NC_013716.1|1|NC_013716.1:5304514-5309566 NC_013716.1 Citrobacter rodentium ICC168, complete sequence",1
NC_013716.1,314050,319966,"NC_013716.1|1|NC_013716.1:314050-319966 NC_013716.1 Citrobacter rodentium ICC168, complete sequence",1
NC_013716.1,1925909,1931037,"NC_013716.1|1|NC_013716.1:1925909-1931037 NC_013716.1 Citrobacter rodentium ICC168, complete sequence",1
NC_013716.1,2264070,2272630,"NC_013716.1|1|NC_013716.1:2264070-2272630 NC_013716.1 Citrobacter rodentium ICC168, complete sequence",1
NC_013716.1,2905214,2910441,"NC_013716.1|1|NC_013716.1:2905214-2910441 NC_013716.1 Citrobacter rodentium ICC168, complete sequence",1
NC_013716.1,3122439,3128280,"NC_013716.1|1|NC_013716.1:3122439-3128280 NC_013716.1 Citrobacter rodentium ICC168, complete sequence",1
NC_013716.1,3818274,3822387,"NC_013716.1|1|NC_013716.1:3818274-3822387 NC_013716.1 Citrobacter rodentium ICC168, complete sequence",1
NC_013716.1,4350838,4356546,"NC_013716.1|1|NC_013716.1:4350838-4356546 NC_013716.1 Citrobacter rodentium ICC168, complete sequence",1
NC_013716.1,4360940,4366469,"NC_013716.1|1|NC_013716.1:4360940-4366469 NC_013716.1 Citrobacter rodentium ICC168, complete sequence",1
NC_013716.1,4372238,4384006,"NC_013716.1|1|NC_013716.1:4372238-4384006 NC_013716.1 Citrobacter rodentium ICC168, complete sequence",1
NC_013716.1,4415749,4424011,"NC_013716.1|1|NC_013716.1:4415749-4424011 NC_013716.1 Citrobacter rodentium ICC168, complete sequence",1
NC_014121.1,61399,75507,"NC_014121.1|1|NC_014121.1:61399-75507 NC_014121.1 Enterobacter cloacae subsp. cloacae ATCC 13047, complete sequence",1
NC_014121.1,678728,688843,"NC_014121.1|1|NC_014121.1:678728-688843 NC_014121.1 Enterobacter cloacae subsp. cloacae ATCC 13047, complete sequence",1
NC_014121.1,1109216,1125035,"NC_014121.1|1|NC_014121.1:1109216-1125035 NC_014121.1 Enterobacter cloacae subsp. cloacae ATCC 13047, complete sequence",1
NC_014121.1,1333443,1361384,"NC_014121.1|1|NC_014121.1:1333443-1361384 NC_014121.1 Enterobacter cloacae subsp. cloacae ATCC 13047, complete sequence",1
NC_014121.1,1595931,1609050,"NC_014121.1|1|NC_014121.1:1595931-1609050 NC_014121.1 Enterobacter cloacae subsp. cloacae ATCC 13047, complete sequence",1
NC_014121.1,2516383,2529725,"NC_014121.1|1|NC_014121.1:2516383-2529725 NC_014121.1 Enterobacter cloacae subsp. cloacae ATCC 13047, complete sequence",1
NC_014121.1,2888254,2910668,"NC_014121.1|1|NC_014121.1:2888254-2910668 NC_014121.1 Enterobacter cloacae subsp. cloacae ATCC 13047, complete sequence",1
NC_014121.1,3630775,3682485,"NC_014121.1|1|NC_014121.1:3630775-3682485 NC_014121.1 Enterobacter cloacae subsp. cloacae ATCC 13047, complete sequence",1
NC_014121.1,3774183,3793619,"NC_014121.1|1|NC_014121.1:3774183-3793619 NC_014121.1 Enterobacter cloacae subsp. cloacae ATCC 13047, complete sequence",1
NC_014121.1,4302048,4323900,"NC_014121.1|1|NC_014121.1:4302048-4323900 NC_014121.1 Enterobacter cloacae subsp. cloacae ATCC 13047, complete sequence",1
NC_014121.1,4980283,5018902,"NC_014121.1|1|NC_014121.1:4980283-5018902 NC_014121.1 Enterobacter cloacae subsp. cloacae ATCC 13047, complete sequence",1
NC_014121.1,1107866,1118871,"NC_014121.1|1|NC_014121.1:1107866-1118871 NC_014121.1 Enterobacter cloacae subsp. cloacae ATCC 13047, complete sequence",1
NC_014121.1,407676,416352,"NC_014121.1|1|NC_014121.1:407676-416352 NC_014121.1 Enterobacter cloacae subsp. cloacae ATCC 13047, complete sequence",1
NC_014121.1,416353,525339,"NC_014121.1|1|NC_014121.1:416353-525339 NC_014121.1 Enterobacter cloacae subsp. cloacae ATCC 13047, complete sequence",1
NC_014121.1,71015,76081,"NC_014121.1|1|NC_014121.1:71015-76081 NC_014121.1 Enterobacter cloacae subsp. cloacae ATCC 13047, complete sequence",1
NC_014121.1,396412,400436,"NC_014121.1|1|NC_014121.1:396412-400436 NC_014121.1 Enterobacter cloacae subsp. cloacae ATCC 13047, complete sequence",1
NC_014121.1,400568,406971,"NC_014121.1|1|NC_014121.1:400568-406971 NC_014121.1 Enterobacter cloacae subsp. cloacae ATCC 13047, complete sequence",1
NC_014121.1,711179,715615,"NC_014121.1|1|NC_014121.1:711179-715615 NC_014121.1 Enterobacter cloacae subsp. cloacae ATCC 13047, complete sequence",1
NC_014121.1,1366380,1370868,"NC_014121.1|1|NC_014121.1:1366380-1370868 NC_014121.1 Enterobacter cloacae subsp. cloacae ATCC 13047, complete sequence",1
NC_014121.1,1577880,1581989,"NC_014121.1|1|NC_014121.1:1577880-1581989 NC_014121.1 Enterobacter cloacae subsp. cloacae ATCC 13047, complete sequence",1
NC_014121.1,1682572,1695224,"NC_014121.1|1|NC_014121.1:1682572-1695224 NC_014121.1 Enterobacter cloacae subsp. cloacae ATCC 13047, complete sequence",1
NC_014121.1,1695300,1700599,"NC_014121.1|1|NC_014121.1:1695300-1700599 NC_014121.1 Enterobacter cloacae subsp. cloacae ATCC 13047, complete sequence",1
NC_014121.1,1705287,1712846,"NC_014121.1|1|NC_014121.1:1705287-1712846 NC_014121.1 Enterobacter cloacae subsp. cloacae ATCC 13047, complete sequence",1
NC_014121.1,2337321,2350562,"NC_014121.1|1|NC_014121.1:2337321-2350562 NC_014121.1 Enterobacter cloacae subsp. cloacae ATCC 13047, complete sequence",1
NC_014121.1,2906907,2912909,"NC_014121.1|1|NC_014121.1:2906907-2912909 NC_014121.1 Enterobacter cloacae subsp. cloacae ATCC 13047, complete sequence",1
NC_014121.1,3198872,3205160,"NC_014121.1|1|NC_014121.1:3198872-3205160 NC_014121.1 Enterobacter cloacae subsp. cloacae ATCC 13047, complete sequence",1
NC_014121.1,3245740,3252664,"NC_014121.1|1|NC_014121.1:3245740-3252664 NC_014121.1 Enterobacter cloacae subsp. cloacae ATCC 13047, complete sequence",1
NC_014121.1,3252938,3270263,"NC_014121.1|1|NC_014121.1:3252938-3270263 NC_014121.1 Enterobacter cloacae subsp. cloacae ATCC 13047, complete sequence",1
NC_014121.1,3274172,3278682,"NC_014121.1|1|NC_014121.1:3274172-3278682 NC_014121.1 Enterobacter cloacae subsp. cloacae ATCC 13047, complete sequence",1
NC_014121.1,3411970,3424063,"NC_014121.1|1|NC_014121.1:3411970-3424063 NC_014121.1 Enterobacter cloacae subsp. cloacae ATCC 13047, complete sequence",1
NC_014121.1,3771530,3776653,"NC_014121.1|1|NC_014121.1:3771530-3776653 NC_014121.1 Enterobacter cloacae subsp. cloacae ATCC 13047, complete sequence",1
NC_014121.1,4557770,4569050,"NC_014121.1|1|NC_014121.1:4557770-4569050 NC_014121.1 Enterobacter cloacae subsp. cloacae ATCC 13047, complete sequence",1
NC_014121.1,4582681,4595449,"NC_014121.1|1|NC_014121.1:4582681-4595449 NC_014121.1 Enterobacter cloacae subsp. cloacae ATCC 13047, complete sequence",1
NC_014121.1,404367,413416,"NC_014121.1|1|NC_014121.1:404367-413416 NC_014121.1 Enterobacter cloacae subsp. cloacae ATCC 13047, complete sequence",1
NC_014121.1,1357339,1362233,"NC_014121.1|1|NC_014121.1:1357339-1362233 NC_014121.1 Enterobacter cloacae subsp. cloacae ATCC 13047, complete sequence",1
NC_014121.1,1364756,1370564,"NC_014121.1|1|NC_014121.1:1364756-1370564 NC_014121.1 Enterobacter cloacae subsp. cloacae ATCC 13047, complete sequence",1
NC_014121.1,1595931,1609050,"NC_014121.1|1|NC_014121.1:1595931-1609050 NC_014121.1 Enterobacter cloacae subsp. cloacae ATCC 13047, complete sequence",1
NC_014121.1,1689986,1696252,"NC_014121.1|1|NC_014121.1:1689986-1696252 NC_014121.1 Enterobacter cloacae subsp. cloacae ATCC 13047, complete sequence",1
NC_014121.1,1704984,1709136,"NC_014121.1|1|NC_014121.1:1704984-1709136 NC_014121.1 Enterobacter cloacae subsp. cloacae ATCC 13047, complete sequence",1
NC_014121.1,1732247,1737245,"NC_014121.1|1|NC_014121.1:1732247-1737245 NC_014121.1 Enterobacter cloacae subsp. cloacae ATCC 13047, complete sequence",1
NC_014121.1,1830562,1834872,"NC_014121.1|1|NC_014121.1:1830562-1834872 NC_014121.1 Enterobacter cloacae subsp. cloacae ATCC 13047, complete sequence",1
NC_014121.1,2180767,2186022,"NC_014121.1|1|NC_014121.1:2180767-2186022 NC_014121.1 Enterobacter cloacae subsp. cloacae ATCC 13047, complete sequence",1
NC_014121.1,2335767,2349633,"NC_014121.1|1|NC_014121.1:2335767-2349633 NC_014121.1 Enterobacter cloacae subsp. cloacae ATCC 13047, complete sequence",1
NC_014121.1,2639360,2643414,"NC_014121.1|1|NC_014121.1:2639360-2643414 NC_014121.1 Enterobacter cloacae subsp. cloacae ATCC 13047, complete sequence",1
NC_014121.1,2750900,2757068,"NC_014121.1|1|NC_014121.1:2750900-2757068 NC_014121.1 Enterobacter cloacae subsp. cloacae ATCC 13047, complete sequence",1
NC_014121.1,3194301,3200309,"NC_014121.1|1|NC_014121.1:3194301-3200309 NC_014121.1 Enterobacter cloacae subsp. cloacae ATCC 13047, complete sequence",1
NC_014121.1,3242752,3249523,"NC_014121.1|1|NC_014121.1:3242752-3249523 NC_014121.1 Enterobacter cloacae subsp. cloacae ATCC 13047, complete sequence",1
NC_014121.1,3265859,3278289,"NC_014121.1|1|NC_014121.1:3265859-3278289 NC_014121.1 Enterobacter cloacae subsp. cloacae ATCC 13047, complete sequence",1
NC_014121.1,3410734,3421840,"NC_014121.1|1|NC_014121.1:3410734-3421840 NC_014121.1 Enterobacter cloacae subsp. cloacae ATCC 13047, complete sequence",1
NC_014121.1,3557487,3567470,"NC_014121.1|1|NC_014121.1:3557487-3567470 NC_014121.1 Enterobacter cloacae subsp. cloacae ATCC 13047, complete sequence",1
NC_014121.1,3900866,3927400,"NC_014121.1|1|NC_014121.1:3900866-3927400 NC_014121.1 Enterobacter cloacae subsp. cloacae ATCC 13047, complete sequence",1
NC_014121.1,4051685,4063455,"NC_014121.1|1|NC_014121.1:4051685-4063455 NC_014121.1 Enterobacter cloacae subsp. cloacae ATCC 13047, complete sequence",1
NC_014121.1,4418684,4423549,"NC_014121.1|1|NC_014121.1:4418684-4423549 NC_014121.1 Enterobacter cloacae subsp. cloacae ATCC 13047, complete sequence",1
NC_008229.1,658286,669724,"NC_008229.1|1|NC_008229.1:658286-669724 NC_008229.1 Helicobacter acinonychis str. Sheeba, complete sequence",1
NC_008229.1,1392256,1427299,"NC_008229.1|1|NC_008229.1:1392256-1427299 NC_008229.1 Helicobacter acinonychis str. Sheeba, complete sequence",1
NC_008229.1,1152160,1164709,"NC_008229.1|1|NC_008229.1:1152160-1164709 NC_008229.1 Helicobacter acinonychis str. Sheeba, complete sequence",1
NC_017737.1,560782,604258,"NC_017737.1|1|NC_017737.1:560782-604258 NC_017737.1 Helicobacter cetorum MIT 00-7128, complete sequence",1
NC_017737.1,489808,495627,"NC_017737.1|1|NC_017737.1:489808-495627 NC_017737.1 Helicobacter cetorum MIT 00-7128, complete sequence",1
NC_017737.1,671647,677057,"NC_017737.1|1|NC_017737.1:671647-677057 NC_017737.1 Helicobacter cetorum MIT 00-7128, complete sequence",1
NC_017737.1,692359,696800,"NC_017737.1|1|NC_017737.1:692359-696800 NC_017737.1 Helicobacter cetorum MIT 00-7128, complete sequence",1
NC_017737.1,1094826,1100283,"NC_017737.1|1|NC_017737.1:1094826-1100283 NC_017737.1 Helicobacter cetorum MIT 00-7128, complete sequence",1
NC_017737.1,1290074,1295469,"NC_017737.1|1|NC_017737.1:1290074-1295469 NC_017737.1 Helicobacter cetorum MIT 00-7128, complete sequence",1
NC_017737.1,1416091,1420304,"NC_017737.1|1|NC_017737.1:1416091-1420304 NC_017737.1 Helicobacter cetorum MIT 00-7128, complete sequence",1
NC_017737.1,1483827,1489562,"NC_017737.1|1|NC_017737.1:1483827-1489562 NC_017737.1 Helicobacter cetorum MIT 00-7128, complete sequence",1
NC_017737.1,1526495,1533485,"NC_017737.1|1|NC_017737.1:1526495-1533485 NC_017737.1 Helicobacter cetorum MIT 00-7128, complete sequence",1
NC_017737.1,1556844,1568806,"NC_017737.1|1|NC_017737.1:1556844-1568806 NC_017737.1 Helicobacter cetorum MIT 00-7128, complete sequence",1
NC_017737.1,1774068,1781645,"NC_017737.1|1|NC_017737.1:1774068-1781645 NC_017737.1 Helicobacter cetorum MIT 00-7128, complete sequence",1
NC_017737.1,1804475,1809657,"NC_017737.1|1|NC_017737.1:1804475-1809657 NC_017737.1 Helicobacter cetorum MIT 00-7128, complete sequence",1
NC_017737.1,1839171,1843694,"NC_017737.1|1|NC_017737.1:1839171-1843694 NC_017737.1 Helicobacter cetorum MIT 00-7128, complete sequence",1
NC_017737.1,1864276,1868975,"NC_017737.1|1|NC_017737.1:1864276-1868975 NC_017737.1 Helicobacter cetorum MIT 00-7128, complete sequence",1
NC_017737.1,1871886,1878443,"NC_017737.1|1|NC_017737.1:1871886-1878443 NC_017737.1 Helicobacter cetorum MIT 00-7128, complete sequence",1
NC_004917.1,272039,280909,"NC_004917.1|1|NC_004917.1:272039-280909 NC_004917.1 Helicobacter hepaticus ATCC 51449, complete sequence",1
NC_004917.1,743233,748506,"NC_004917.1|1|NC_004917.1:743233-748506 NC_004917.1 Helicobacter hepaticus ATCC 51449, complete sequence",1
NC_004917.1,1007355,1011466,"NC_004917.1|1|NC_004917.1:1007355-1011466 NC_004917.1 Helicobacter hepaticus ATCC 51449, complete sequence",1
NC_004917.1,1055509,1060470,"NC_004917.1|1|NC_004917.1:1055509-1060470 NC_004917.1 Helicobacter hepaticus ATCC 51449, complete sequence",1
NC_004917.1,1379646,1390060,"NC_004917.1|1|NC_004917.1:1379646-1390060 NC_004917.1 Helicobacter hepaticus ATCC 51449, complete sequence",1
NC_004917.1,1399358,1403706,"NC_004917.1|1|NC_004917.1:1399358-1403706 NC_004917.1 Helicobacter hepaticus ATCC 51449, complete sequence",1
NC_008595.1,252926,294921,"NC_008595.1|1|NC_008595.1:252926-294921 NC_008595.1 Mycobacterium avium 104, complete sequence",1
NC_008595.1,1185708,1192508,"NC_008595.1|1|NC_008595.1:1185708-1192508 NC_008595.1 Mycobacterium avium 104, complete sequence",1
NC_008595.1,1415193,1422561,"NC_008595.1|1|NC_008595.1:1415193-1422561 NC_008595.1 Mycobacterium avium 104, complete sequence",1
NC_008595.1,1432924,1463365,"NC_008595.1|1|NC_008595.1:1432924-1463365 NC_008595.1 Mycobacterium avium 104, complete sequence",1
NC_008595.1,2164735,2170408,"NC_008595.1|1|NC_008595.1:2164735-2170408 NC_008595.1 Mycobacterium avium 104, complete sequence",1
NC_008595.1,2222704,2241163,"NC_008595.1|1|NC_008595.1:2222704-2241163 NC_008595.1 Mycobacterium avium 104, complete sequence",1
NC_008595.1,2934016,2944363,"NC_008595.1|1|NC_008595.1:2934016-2944363 NC_008595.1 Mycobacterium avium 104, complete sequence",1
NC_008595.1,3750835,3759509,"NC_008595.1|1|NC_008595.1:3750835-3759509 NC_008595.1 Mycobacterium avium 104, complete sequence",1
NC_008595.1,3861008,3873888,"NC_008595.1|1|NC_008595.1:3861008-3873888 NC_008595.1 Mycobacterium avium 104, complete sequence",1
NC_008595.1,5172381,5186716,"NC_008595.1|1|NC_008595.1:5172381-5186716 NC_008595.1 Mycobacterium avium 104, complete sequence",1
NC_008595.1,5233926,5252076,"NC_008595.1|1|NC_008595.1:5233926-5252076 NC_008595.1 Mycobacterium avium 104, complete sequence",1
NC_008595.1,665466,675840,"NC_008595.1|1|NC_008595.1:665466-675840 NC_008595.1 Mycobacterium avium 104, complete sequence",1
NC_008595.1,746452,794440,"NC_008595.1|1|NC_008595.1:746452-794440 NC_008595.1 Mycobacterium avium 104, complete sequence",1
NC_008595.1,415529,420118,"NC_008595.1|1|NC_008595.1:415529-420118 NC_008595.1 Mycobacterium avium 104, complete sequence",1
NC_008595.1,1427602,1431808,"NC_008595.1|1|NC_008595.1:1427602-1431808 NC_008595.1 Mycobacterium avium 104, complete sequence",1
NC_008595.1,1803621,1809701,"NC_008595.1|1|NC_008595.1:1803621-1809701 NC_008595.1 Mycobacterium avium 104, complete sequence",1
NC_008595.1,1810103,1817244,"NC_008595.1|1|NC_008595.1:1810103-1817244 NC_008595.1 Mycobacterium avium 104, complete sequence",1
NC_008595.1,1822028,1832022,"NC_008595.1|1|NC_008595.1:1822028-1832022 NC_008595.1 Mycobacterium avium 104, complete sequence",1
NC_008595.1,1832072,1839770,"NC_008595.1|1|NC_008595.1:1832072-1839770 NC_008595.1 Mycobacterium avium 104, complete sequence",1
NC_008595.1,1853391,1863068,"NC_008595.1|1|NC_008595.1:1853391-1863068 NC_008595.1 Mycobacterium avium 104, complete sequence",1
NC_008595.1,1863212,1868444,"NC_008595.1|1|NC_008595.1:1863212-1868444 NC_008595.1 Mycobacterium avium 104, complete sequence",1
NC_008595.1,1869095,1878108,"NC_008595.1|1|NC_008595.1:1869095-1878108 NC_008595.1 Mycobacterium avium 104, complete sequence",1
NC_008595.1,1878668,1889074,"NC_008595.1|1|NC_008595.1:1878668-1889074 NC_008595.1 Mycobacterium avium 104, complete sequence",1
NC_008595.1,1895967,1900773,"NC_008595.1|1|NC_008595.1:1895967-1900773 NC_008595.1 Mycobacterium avium 104, complete sequence",1
NC_008595.1,1910592,1916119,"NC_008595.1|1|NC_008595.1:1910592-1916119 NC_008595.1 Mycobacterium avium 104, complete sequence",1
NC_008595.1,1916234,1925744,"NC_008595.1|1|NC_008595.1:1916234-1925744 NC_008595.1 Mycobacterium avium 104, complete sequence",1
NC_008595.1,1928441,1933666,"NC_008595.1|1|NC_008595.1:1928441-1933666 NC_008595.1 Mycobacterium avium 104, complete sequence",1
NC_008595.1,1939814,1952036,"NC_008595.1|1|NC_008595.1:1939814-1952036 NC_008595.1 Mycobacterium avium 104, complete sequence",1
NC_008595.1,1953834,1963525,"NC_008595.1|1|NC_008595.1:1953834-1963525 NC_008595.1 Mycobacterium avium 104, complete sequence",1
NC_008595.1,1963594,1967718,"NC_008595.1|1|NC_008595.1:1963594-1967718 NC_008595.1 Mycobacterium avium 104, complete sequence",1
NC_008595.1,2220301,2230953,"NC_008595.1|1|NC_008595.1:2220301-2230953 NC_008595.1 Mycobacterium avium 104, complete sequence",1
NC_008595.1,2236140,2241697,"NC_008595.1|1|NC_008595.1:2236140-2241697 NC_008595.1 Mycobacterium avium 104, complete sequence",1
NC_008595.1,2555816,2560762,"NC_008595.1|1|NC_008595.1:2555816-2560762 NC_008595.1 Mycobacterium avium 104, complete sequence",1
NC_008595.1,2616889,2627793,"NC_008595.1|1|NC_008595.1:2616889-2627793 NC_008595.1 Mycobacterium avium 104, complete sequence",1
NC_008595.1,2639158,2643670,"NC_008595.1|1|NC_008595.1:2639158-2643670 NC_008595.1 Mycobacterium avium 104, complete sequence",1
NC_008595.1,2668498,2674978,"NC_008595.1|1|NC_008595.1:2668498-2674978 NC_008595.1 Mycobacterium avium 104, complete sequence",1
NC_008595.1,2678410,2685325,"NC_008595.1|1|NC_008595.1:2678410-2685325 NC_008595.1 Mycobacterium avium 104, complete sequence",1
NC_008595.1,2686060,2700672,"NC_008595.1|1|NC_008595.1:2686060-2700672 NC_008595.1 Mycobacterium avium 104, complete sequence",1
NC_008595.1,2706528,2711548,"NC_008595.1|1|NC_008595.1:2706528-2711548 NC_008595.1 Mycobacterium avium 104, complete sequence",1
NC_008595.1,2731792,2736291,"NC_008595.1|1|NC_008595.1:2731792-2736291 NC_008595.1 Mycobacterium avium 104, complete sequence",1
NC_008595.1,2749273,2753515,"NC_008595.1|1|NC_008595.1:2749273-2753515 NC_008595.1 Mycobacterium avium 104, complete sequence",1
NC_008595.1,4200640,4214346,"NC_008595.1|1|NC_008595.1:4200640-4214346 NC_008595.1 Mycobacterium avium 104, complete sequence",1
NC_008595.1,5251226,5255567,"NC_008595.1|1|NC_008595.1:5251226-5255567 NC_008595.1 Mycobacterium avium 104, complete sequence",1
NC_008595.1,5256735,5261059,"NC_008595.1|1|NC_008595.1:5256735-5261059 NC_008595.1 Mycobacterium avium 104, complete sequence",1
NC_008595.1,1356146,1360918,"NC_008595.1|1|NC_008595.1:1356146-1360918 NC_008595.1 Mycobacterium avium 104, complete sequence",1
NC_008595.1,1809699,1816301,"NC_008595.1|1|NC_008595.1:1809699-1816301 NC_008595.1 Mycobacterium avium 104, complete sequence",1
NC_008595.1,1920043,1927530,"NC_008595.1|1|NC_008595.1:1920043-1927530 NC_008595.1 Mycobacterium avium 104, complete sequence",1
NC_008595.1,1965891,1970590,"NC_008595.1|1|NC_008595.1:1965891-1970590 NC_008595.1 Mycobacterium avium 104, complete sequence",1
NC_008595.1,2257897,2270418,"NC_008595.1|1|NC_008595.1:2257897-2270418 NC_008595.1 Mycobacterium avium 104, complete sequence",1
NC_008595.1,2374331,2381723,"NC_008595.1|1|NC_008595.1:2374331-2381723 NC_008595.1 Mycobacterium avium 104, complete sequence",1
NC_008595.1,2559817,2583641,"NC_008595.1|1|NC_008595.1:2559817-2583641 NC_008595.1 Mycobacterium avium 104, complete sequence",1
NC_008595.1,2614421,2618617,"NC_008595.1|1|NC_008595.1:2614421-2618617 NC_008595.1 Mycobacterium avium 104, complete sequence",1
NC_008595.1,2639752,2645228,"NC_008595.1|1|NC_008595.1:2639752-2645228 NC_008595.1 Mycobacterium avium 104, complete sequence",1
