Accession,Start,End,Description,Label
NZ_CP011301.1,4668072,4679103,"NZ_CP011301.1|1|NZ_CP011301.1:4668072-4679103 NZ_CP011301.1 Burkholderia cepacia strain LO6 chromosome, complete genome",1
NZ_CP011301.1,4681234,4694201,"NZ_CP011301.1|1|NZ_CP011301.1:4681234-4694201 NZ_CP011301.1 Burkholderia cepacia strain LO6 chromosome, complete genome",1
NZ_CP011301.1,4695699,4701445,"NZ_CP011301.1|1|NZ_CP011301.1:4695699-4701445 NZ_CP011301.1 Burkholderia cepacia strain LO6 chromosome, complete genome",1
NZ_CP011301.1,4714721,4732278,"NZ_CP011301.1|1|NZ_CP011301.1:4714721-4732278 NZ_CP011301.1 Burkholderia cepacia strain LO6 chromosome, complete genome",1
NZ_CP011301.1,4751015,4760533,"NZ_CP011301.1|1|NZ_CP011301.1:4751015-4760533 NZ_CP011301.1 Burkholderia cepacia strain LO6 chromosome, complete genome",1
NZ_CP011301.1,4762174,4767137,"NZ_CP011301.1|1|NZ_CP011301.1:4762174-4767137 NZ_CP011301.1 Burkholderia cepacia strain LO6 chromosome, complete genome",1
NZ_CP011301.1,4788730,4797244,"NZ_CP011301.1|1|NZ_CP011301.1:4788730-4797244 NZ_CP011301.1 Burkholderia cepacia strain LO6 chromosome, complete genome",1
NZ_CP011301.1,4802129,4810510,"NZ_CP011301.1|1|NZ_CP011301.1:4802129-4810510 NZ_CP011301.1 Burkholderia cepacia strain LO6 chromosome, complete genome",1
NZ_CP011301.1,4821459,4839409,"NZ_CP011301.1|1|NZ_CP011301.1:4821459-4839409 NZ_CP011301.1 Burkholderia cepacia strain LO6 chromosome, complete genome",1
NZ_CP011301.1,4863868,4882871,"NZ_CP011301.1|1|NZ_CP011301.1:4863868-4882871 NZ_CP011301.1 Burkholderia cepacia strain LO6 chromosome, complete genome",1
NZ_CP011301.1,4914321,4920063,"NZ_CP011301.1|1|NZ_CP011301.1:4914321-4920063 NZ_CP011301.1 Burkholderia cepacia strain LO6 chromosome, complete genome",1
NZ_CP011301.1,5012008,5026094,"NZ_CP011301.1|1|NZ_CP011301.1:5012008-5026094 NZ_CP011301.1 Burkholderia cepacia strain LO6 chromosome, complete genome",1
NZ_CP011301.1,5026622,5033453,"NZ_CP011301.1|1|NZ_CP011301.1:5026622-5033453 NZ_CP011301.1 Burkholderia cepacia strain LO6 chromosome, complete genome",1
NZ_CP011301.1,5121982,5129110,"NZ_CP011301.1|1|NZ_CP011301.1:5121982-5129110 NZ_CP011301.1 Burkholderia cepacia strain LO6 chromosome, complete genome",1
NZ_CP011301.1,5129491,5135071,"NZ_CP011301.1|1|NZ_CP011301.1:5129491-5135071 NZ_CP011301.1 Burkholderia cepacia strain LO6 chromosome, complete genome",1
NZ_CP011301.1,5135157,5139206,"NZ_CP011301.1|1|NZ_CP011301.1:5135157-5139206 NZ_CP011301.1 Burkholderia cepacia strain LO6 chromosome, complete genome",1
NZ_CP011301.1,5178597,5183808,"NZ_CP011301.1|1|NZ_CP011301.1:5178597-5183808 NZ_CP011301.1 Burkholderia cepacia strain LO6 chromosome, complete genome",1
NZ_CP011301.1,5184437,5195409,"NZ_CP011301.1|1|NZ_CP011301.1:5184437-5195409 NZ_CP011301.1 Burkholderia cepacia strain LO6 chromosome, complete genome",1
NZ_CP011301.1,5195634,5214242,"NZ_CP011301.1|1|NZ_CP011301.1:5195634-5214242 NZ_CP011301.1 Burkholderia cepacia strain LO6 chromosome, complete genome",1
NZ_CP011301.1,5218944,5263895,"NZ_CP011301.1|1|NZ_CP011301.1:5218944-5263895 NZ_CP011301.1 Burkholderia cepacia strain LO6 chromosome, complete genome",1
NZ_CP011301.1,5270871,5279144,"NZ_CP011301.1|1|NZ_CP011301.1:5270871-5279144 NZ_CP011301.1 Burkholderia cepacia strain LO6 chromosome, complete genome",1
NZ_CP011301.1,5286537,5290896,"NZ_CP011301.1|1|NZ_CP011301.1:5286537-5290896 NZ_CP011301.1 Burkholderia cepacia strain LO6 chromosome, complete genome",1
NZ_CP011301.1,5299997,5310994,"NZ_CP011301.1|1|NZ_CP011301.1:5299997-5310994 NZ_CP011301.1 Burkholderia cepacia strain LO6 chromosome, complete genome",1
NZ_CP011301.1,5359972,5366995,"NZ_CP011301.1|1|NZ_CP011301.1:5359972-5366995 NZ_CP011301.1 Burkholderia cepacia strain LO6 chromosome, complete genome",1
NZ_CP011301.1,5380361,5385287,"NZ_CP011301.1|1|NZ_CP011301.1:5380361-5385287 NZ_CP011301.1 Burkholderia cepacia strain LO6 chromosome, complete genome",1
NZ_CP011301.1,5439850,5453713,"NZ_CP011301.1|1|NZ_CP011301.1:5439850-5453713 NZ_CP011301.1 Burkholderia cepacia strain LO6 chromosome, complete genome",1
NZ_CP011301.1,5464844,5469156,"NZ_CP011301.1|1|NZ_CP011301.1:5464844-5469156 NZ_CP011301.1 Burkholderia cepacia strain LO6 chromosome, complete genome",1
NZ_CP011301.1,5509154,5514223,"NZ_CP011301.1|1|NZ_CP011301.1:5509154-5514223 NZ_CP011301.1 Burkholderia cepacia strain LO6 chromosome, complete genome",1
NZ_CP011301.1,5540901,5548535,"NZ_CP011301.1|1|NZ_CP011301.1:5540901-5548535 NZ_CP011301.1 Burkholderia cepacia strain LO6 chromosome, complete genome",1
NZ_CP011301.1,5602761,5608253,"NZ_CP011301.1|1|NZ_CP011301.1:5602761-5608253 NZ_CP011301.1 Burkholderia cepacia strain LO6 chromosome, complete genome",1
NZ_CP011301.1,5610620,5615203,"NZ_CP011301.1|1|NZ_CP011301.1:5610620-5615203 NZ_CP011301.1 Burkholderia cepacia strain LO6 chromosome, complete genome",1
NZ_CP011301.1,5616854,5621333,"NZ_CP011301.1|1|NZ_CP011301.1:5616854-5621333 NZ_CP011301.1 Burkholderia cepacia strain LO6 chromosome, complete genome",1
NZ_CP011301.1,5626125,5631035,"NZ_CP011301.1|1|NZ_CP011301.1:5626125-5631035 NZ_CP011301.1 Burkholderia cepacia strain LO6 chromosome, complete genome",1
NZ_CP011301.1,5646157,5654994,"NZ_CP011301.1|1|NZ_CP011301.1:5646157-5654994 NZ_CP011301.1 Burkholderia cepacia strain LO6 chromosome, complete genome",1
NZ_CP011301.1,5671068,5677819,"NZ_CP011301.1|1|NZ_CP011301.1:5671068-5677819 NZ_CP011301.1 Burkholderia cepacia strain LO6 chromosome, complete genome",1
NZ_CP011301.1,5677844,5693779,"NZ_CP011301.1|1|NZ_CP011301.1:5677844-5693779 NZ_CP011301.1 Burkholderia cepacia strain LO6 chromosome, complete genome",1
NZ_CP011301.1,5709077,5713129,"NZ_CP011301.1|1|NZ_CP011301.1:5709077-5713129 NZ_CP011301.1 Burkholderia cepacia strain LO6 chromosome, complete genome",1
NZ_CP011301.1,5721355,5726216,"NZ_CP011301.1|1|NZ_CP011301.1:5721355-5726216 NZ_CP011301.1 Burkholderia cepacia strain LO6 chromosome, complete genome",1
NZ_CP011301.1,5729770,5734005,"NZ_CP011301.1|1|NZ_CP011301.1:5729770-5734005 NZ_CP011301.1 Burkholderia cepacia strain LO6 chromosome, complete genome",1
NZ_CP011301.1,5738549,5744540,"NZ_CP011301.1|1|NZ_CP011301.1:5738549-5744540 NZ_CP011301.1 Burkholderia cepacia strain LO6 chromosome, complete genome",1
NZ_CP011301.1,5747060,5755823,"NZ_CP011301.1|1|NZ_CP011301.1:5747060-5755823 NZ_CP011301.1 Burkholderia cepacia strain LO6 chromosome, complete genome",1
NZ_CP011301.1,5780319,5786233,"NZ_CP011301.1|1|NZ_CP011301.1:5780319-5786233 NZ_CP011301.1 Burkholderia cepacia strain LO6 chromosome, complete genome",1
NZ_CP011301.1,5789879,5794034,"NZ_CP011301.1|1|NZ_CP011301.1:5789879-5794034 NZ_CP011301.1 Burkholderia cepacia strain LO6 chromosome, complete genome",1
NZ_CP011301.1,5887838,5893703,"NZ_CP011301.1|1|NZ_CP011301.1:5887838-5893703 NZ_CP011301.1 Burkholderia cepacia strain LO6 chromosome, complete genome",1
NZ_CP011301.1,5926976,5962097,"NZ_CP011301.1|1|NZ_CP011301.1:5926976-5962097 NZ_CP011301.1 Burkholderia cepacia strain LO6 chromosome, complete genome",1
NZ_CP011301.1,6013022,6017244,"NZ_CP011301.1|1|NZ_CP011301.1:6013022-6017244 NZ_CP011301.1 Burkholderia cepacia strain LO6 chromosome, complete genome",1
NZ_CP011301.1,6039700,6045915,"NZ_CP011301.1|1|NZ_CP011301.1:6039700-6045915 NZ_CP011301.1 Burkholderia cepacia strain LO6 chromosome, complete genome",1
NZ_CP011301.1,6053511,6057895,"NZ_CP011301.1|1|NZ_CP011301.1:6053511-6057895 NZ_CP011301.1 Burkholderia cepacia strain LO6 chromosome, complete genome",1
NZ_CP011301.1,6075841,6082438,"NZ_CP011301.1|1|NZ_CP011301.1:6075841-6082438 NZ_CP011301.1 Burkholderia cepacia strain LO6 chromosome, complete genome",1
NZ_CP011301.1,6101547,6122833,"NZ_CP011301.1|1|NZ_CP011301.1:6101547-6122833 NZ_CP011301.1 Burkholderia cepacia strain LO6 chromosome, complete genome",1
NZ_CP011301.1,6180122,6201364,"NZ_CP011301.1|1|NZ_CP011301.1:6180122-6201364 NZ_CP011301.1 Burkholderia cepacia strain LO6 chromosome, complete genome",1
NZ_CP011301.1,6237900,6244686,"NZ_CP011301.1|1|NZ_CP011301.1:6237900-6244686 NZ_CP011301.1 Burkholderia cepacia strain LO6 chromosome, complete genome",1
NZ_CP011301.1,6273642,6278199,"NZ_CP011301.1|1|NZ_CP011301.1:6273642-6278199 NZ_CP011301.1 Burkholderia cepacia strain LO6 chromosome, complete genome",1
NZ_CP011301.1,6327832,6336193,"NZ_CP011301.1|1|NZ_CP011301.1:6327832-6336193 NZ_CP011301.1 Burkholderia cepacia strain LO6 chromosome, complete genome",1
NZ_CP011301.1,6370994,6378597,"NZ_CP011301.1|1|NZ_CP011301.1:6370994-6378597 NZ_CP011301.1 Burkholderia cepacia strain LO6 chromosome, complete genome",1
NZ_CP011301.1,6403885,6408516,"NZ_CP011301.1|1|NZ_CP011301.1:6403885-6408516 NZ_CP011301.1 Burkholderia cepacia strain LO6 chromosome, complete genome",1
NZ_CP011301.1,246870,251108,"NZ_CP011301.1|1|NZ_CP011301.1:246870-251108 NZ_CP011301.1 Burkholderia cepacia strain LO6 chromosome, complete genome",1
NZ_CP011301.1,252773,259262,"NZ_CP011301.1|1|NZ_CP011301.1:252773-259262 NZ_CP011301.1 Burkholderia cepacia strain LO6 chromosome, complete genome",1
NZ_CP011301.1,295025,300239,"NZ_CP011301.1|1|NZ_CP011301.1:295025-300239 NZ_CP011301.1 Burkholderia cepacia strain LO6 chromosome, complete genome",1
NZ_CP011301.1,1147310,1161194,"NZ_CP011301.1|1|NZ_CP011301.1:1147310-1161194 NZ_CP011301.1 Burkholderia cepacia strain LO6 chromosome, complete genome",1
NZ_CP011301.1,1710057,1714876,"NZ_CP011301.1|1|NZ_CP011301.1:1710057-1714876 NZ_CP011301.1 Burkholderia cepacia strain LO6 chromosome, complete genome",1
NZ_CP011301.1,2424887,2431866,"NZ_CP011301.1|1|NZ_CP011301.1:2424887-2431866 NZ_CP011301.1 Burkholderia cepacia strain LO6 chromosome, complete genome",1
NZ_CP011301.1,2437517,2442367,"NZ_CP011301.1|1|NZ_CP011301.1:2437517-2442367 NZ_CP011301.1 Burkholderia cepacia strain LO6 chromosome, complete genome",1
NZ_CP011301.1,2907249,2911385,"NZ_CP011301.1|1|NZ_CP011301.1:2907249-2911385 NZ_CP011301.1 Burkholderia cepacia strain LO6 chromosome, complete genome",1
NZ_CP011301.1,3202933,3208972,"NZ_CP011301.1|1|NZ_CP011301.1:3202933-3208972 NZ_CP011301.1 Burkholderia cepacia strain LO6 chromosome, complete genome",1
NZ_CP011301.1,3355879,3362836,"NZ_CP011301.1|1|NZ_CP011301.1:3355879-3362836 NZ_CP011301.1 Burkholderia cepacia strain LO6 chromosome, complete genome",1
NZ_CP011301.1,3406444,3415275,"NZ_CP011301.1|1|NZ_CP011301.1:3406444-3415275 NZ_CP011301.1 Burkholderia cepacia strain LO6 chromosome, complete genome",1
NZ_CP011301.1,4123777,4130181,"NZ_CP011301.1|1|NZ_CP011301.1:4123777-4130181 NZ_CP011301.1 Burkholderia cepacia strain LO6 chromosome, complete genome",1
NZ_CP011301.1,4824852,4830642,"NZ_CP011301.1|1|NZ_CP011301.1:4824852-4830642 NZ_CP011301.1 Burkholderia cepacia strain LO6 chromosome, complete genome",1
NZ_CP011301.1,5182274,5186374,"NZ_CP011301.1|1|NZ_CP011301.1:5182274-5186374 NZ_CP011301.1 Burkholderia cepacia strain LO6 chromosome, complete genome",1
NZ_CP011301.1,5329754,5333778,"NZ_CP011301.1|1|NZ_CP011301.1:5329754-5333778 NZ_CP011301.1 Burkholderia cepacia strain LO6 chromosome, complete genome",1
NZ_CP011301.1,5683692,5688183,"NZ_CP011301.1|1|NZ_CP011301.1:5683692-5688183 NZ_CP011301.1 Burkholderia cepacia strain LO6 chromosome, complete genome",1
NZ_CP011301.1,5953024,5961844,"NZ_CP011301.1|1|NZ_CP011301.1:5953024-5961844 NZ_CP011301.1 Burkholderia cepacia strain LO6 chromosome, complete genome",1
NZ_CP011301.1,6188881,6194219,"NZ_CP011301.1|1|NZ_CP011301.1:6188881-6194219 NZ_CP011301.1 Burkholderia cepacia strain LO6 chromosome, complete genome",1
NZ_CP017873.1,214057,228750,"NZ_CP017873.1|1|NZ_CP017873.1:214057-228750 NZ_CP017873.1 Campylobacter coli strain WA333 chromosome, complete genome",1
NZ_CP017873.1,819926,832968,"NZ_CP017873.1|1|NZ_CP017873.1:819926-832968 NZ_CP017873.1 Campylobacter coli strain WA333 chromosome, complete genome",1
NZ_CP017873.1,988198,1004262,"NZ_CP017873.1|1|NZ_CP017873.1:988198-1004262 NZ_CP017873.1 Campylobacter coli strain WA333 chromosome, complete genome",1
NZ_CP017873.1,3925,13254,"NZ_CP017873.1|1|NZ_CP017873.1:3925-13254 NZ_CP017873.1 Campylobacter coli strain WA333 chromosome, complete genome",1
NZ_CP017873.1,17125,23505,"NZ_CP017873.1|1|NZ_CP017873.1:17125-23505 NZ_CP017873.1 Campylobacter coli strain WA333 chromosome, complete genome",1
NZ_CP017873.1,42135,48325,"NZ_CP017873.1|1|NZ_CP017873.1:42135-48325 NZ_CP017873.1 Campylobacter coli strain WA333 chromosome, complete genome",1
NZ_CP017873.1,59716,81485,"NZ_CP017873.1|1|NZ_CP017873.1:59716-81485 NZ_CP017873.1 Campylobacter coli strain WA333 chromosome, complete genome",1
NZ_CP017873.1,88076,95797,"NZ_CP017873.1|1|NZ_CP017873.1:88076-95797 NZ_CP017873.1 Campylobacter coli strain WA333 chromosome, complete genome",1
NZ_CP017873.1,107975,114709,"NZ_CP017873.1|1|NZ_CP017873.1:107975-114709 NZ_CP017873.1 Campylobacter coli strain WA333 chromosome, complete genome",1
NZ_CP017873.1,117615,126318,"NZ_CP017873.1|1|NZ_CP017873.1:117615-126318 NZ_CP017873.1 Campylobacter coli strain WA333 chromosome, complete genome",1
NZ_CP017873.1,132242,138887,"NZ_CP017873.1|1|NZ_CP017873.1:132242-138887 NZ_CP017873.1 Campylobacter coli strain WA333 chromosome, complete genome",1
NZ_CP017873.1,476131,480205,"NZ_CP017873.1|1|NZ_CP017873.1:476131-480205 NZ_CP017873.1 Campylobacter coli strain WA333 chromosome, complete genome",1
NZ_CP017873.1,699928,704057,"NZ_CP017873.1|1|NZ_CP017873.1:699928-704057 NZ_CP017873.1 Campylobacter coli strain WA333 chromosome, complete genome",1
NZ_CP017873.1,1703759,1713088,"NZ_CP017873.1|1|NZ_CP017873.1:1703759-1713088 NZ_CP017873.1 Campylobacter coli strain WA333 chromosome, complete genome",1
NZ_CP017873.1,1716959,1723339,"NZ_CP017873.1|1|NZ_CP017873.1:1716959-1723339 NZ_CP017873.1 Campylobacter coli strain WA333 chromosome, complete genome",1
NZ_CP017873.1,1741969,1748159,"NZ_CP017873.1|1|NZ_CP017873.1:1741969-1748159 NZ_CP017873.1 Campylobacter coli strain WA333 chromosome, complete genome",1
NZ_CP017873.1,1759550,1781319,"NZ_CP017873.1|1|NZ_CP017873.1:1759550-1781319 NZ_CP017873.1 Campylobacter coli strain WA333 chromosome, complete genome",1
NZ_CP017873.1,1787910,1795631,"NZ_CP017873.1|1|NZ_CP017873.1:1787910-1795631 NZ_CP017873.1 Campylobacter coli strain WA333 chromosome, complete genome",1
NZ_CP017873.1,1807809,1814543,"NZ_CP017873.1|1|NZ_CP017873.1:1807809-1814543 NZ_CP017873.1 Campylobacter coli strain WA333 chromosome, complete genome",1
NZ_CP017873.1,1817449,1826152,"NZ_CP017873.1|1|NZ_CP017873.1:1817449-1826152 NZ_CP017873.1 Campylobacter coli strain WA333 chromosome, complete genome",1
NZ_CP017873.1,1832076,1838721,"NZ_CP017873.1|1|NZ_CP017873.1:1832076-1838721 NZ_CP017873.1 Campylobacter coli strain WA333 chromosome, complete genome",1
NZ_CP008810.1,431321,527720,"NZ_CP008810.1|1|NZ_CP008810.1:431321-527720 NZ_CP008810.1 Campylobacter fetus subsp. venerealis 97/608 chromosome, complete genome",1
NZ_CP008810.1,1262582,1336107,"NZ_CP008810.1|1|NZ_CP008810.1:1262582-1336107 NZ_CP008810.1 Campylobacter fetus subsp. venerealis 97/608 chromosome, complete genome",1
NZ_CP008810.1,1841346,1866076,"NZ_CP008810.1|1|NZ_CP008810.1:1841346-1866076 NZ_CP008810.1 Campylobacter fetus subsp. venerealis 97/608 chromosome, complete genome",1
NZ_CP008810.1,470983,476766,"NZ_CP008810.1|1|NZ_CP008810.1:470983-476766 NZ_CP008810.1 Campylobacter fetus subsp. venerealis 97/608 chromosome, complete genome",1
NZ_CP008810.1,722462,732923,"NZ_CP008810.1|1|NZ_CP008810.1:722462-732923 NZ_CP008810.1 Campylobacter fetus subsp. venerealis 97/608 chromosome, complete genome",1
NZ_CP008810.1,732946,737540,"NZ_CP008810.1|1|NZ_CP008810.1:732946-737540 NZ_CP008810.1 Campylobacter fetus subsp. venerealis 97/608 chromosome, complete genome",1
NZ_CP008810.1,1261426,1271244,"NZ_CP008810.1|1|NZ_CP008810.1:1261426-1271244 NZ_CP008810.1 Campylobacter fetus subsp. venerealis 97/608 chromosome, complete genome",1
NZ_CP008810.1,1275214,1282065,"NZ_CP008810.1|1|NZ_CP008810.1:1275214-1282065 NZ_CP008810.1 Campylobacter fetus subsp. venerealis 97/608 chromosome, complete genome",1
NZ_CP008810.1,1288365,1303504,"NZ_CP008810.1|1|NZ_CP008810.1:1288365-1303504 NZ_CP008810.1 Campylobacter fetus subsp. venerealis 97/608 chromosome, complete genome",1
NZ_CP008810.1,1313664,1333796,"NZ_CP008810.1|1|NZ_CP008810.1:1313664-1333796 NZ_CP008810.1 Campylobacter fetus subsp. venerealis 97/608 chromosome, complete genome",1
NZ_CP008810.1,1841219,1847010,"NZ_CP008810.1|1|NZ_CP008810.1:1841219-1847010 NZ_CP008810.1 Campylobacter fetus subsp. venerealis 97/608 chromosome, complete genome",1
NZ_CP008810.1,1860216,1865930,"NZ_CP008810.1|1|NZ_CP008810.1:1860216-1865930 NZ_CP008810.1 Campylobacter fetus subsp. venerealis 97/608 chromosome, complete genome",1
NZ_CP008810.1,1866108,1871050,"NZ_CP008810.1|1|NZ_CP008810.1:1866108-1871050 NZ_CP008810.1 Campylobacter fetus subsp. venerealis 97/608 chromosome, complete genome",1
NZ_CP008810.1,480012,493043,"NZ_CP008810.1|1|NZ_CP008810.1:480012-493043 NZ_CP008810.1 Campylobacter fetus subsp. venerealis 97/608 chromosome, complete genome",1
NC_009707.1,125555,134036,"NC_009707.1|1|NC_009707.1:125555-134036 NC_009707.1 Campylobacter jejuni subsp. doylei 269.97, complete genome",1
NC_009707.1,302534,311473,"NC_009707.1|1|NC_009707.1:302534-311473 NC_009707.1 Campylobacter jejuni subsp. doylei 269.97, complete genome",1
NC_009707.1,758334,778011,"NC_009707.1|1|NC_009707.1:758334-778011 NC_009707.1 Campylobacter jejuni subsp. doylei 269.97, complete genome",1
NC_009707.1,905529,916891,"NC_009707.1|1|NC_009707.1:905529-916891 NC_009707.1 Campylobacter jejuni subsp. doylei 269.97, complete genome",1
NC_009707.1,1609304,1621804,"NC_009707.1|1|NC_009707.1:1609304-1621804 NC_009707.1 Campylobacter jejuni subsp. doylei 269.97, complete genome",1
NC_009707.1,268207,297666,"NC_009707.1|1|NC_009707.1:268207-297666 NC_009707.1 Campylobacter jejuni subsp. doylei 269.97, complete genome",1
NC_009707.1,303231,313180,"NC_009707.1|1|NC_009707.1:303231-313180 NC_009707.1 Campylobacter jejuni subsp. doylei 269.97, complete genome",1
NC_009707.1,303247,313199,"NC_009707.1|1|NC_009707.1:303247-313199 NC_009707.1 Campylobacter jejuni subsp. doylei 269.97, complete genome",1
NC_009707.1,609719,616963,"NC_009707.1|1|NC_009707.1:609719-616963 NC_009707.1 Campylobacter jejuni subsp. doylei 269.97, complete genome",1
NC_009707.1,971195,977424,"NC_009707.1|1|NC_009707.1:971195-977424 NC_009707.1 Campylobacter jejuni subsp. doylei 269.97, complete genome",1
NC_009707.1,1024874,1030116,"NC_009707.1|1|NC_009707.1:1024874-1030116 NC_009707.1 Campylobacter jejuni subsp. doylei 269.97, complete genome",1
NC_009707.1,1338584,1343956,"NC_009707.1|1|NC_009707.1:1338584-1343956 NC_009707.1 Campylobacter jejuni subsp. doylei 269.97, complete genome",1
NC_009707.1,1477530,1484386,"NC_009707.1|1|NC_009707.1:1477530-1484386 NC_009707.1 Campylobacter jejuni subsp. doylei 269.97, complete genome",1
NZ_CP007775.1,617861,624821,"NZ_CP007775.1|1|NZ_CP007775.1:617861-624821 NZ_CP007775.1 Campylobacter lari NCTC 11845 chromosome, complete genome",1
NZ_CP007775.1,624899,629386,"NZ_CP007775.1|1|NZ_CP007775.1:624899-629386 NZ_CP007775.1 Campylobacter lari NCTC 11845 chromosome, complete genome",1
NZ_CP007775.1,631607,639398,"NZ_CP007775.1|1|NZ_CP007775.1:631607-639398 NZ_CP007775.1 Campylobacter lari NCTC 11845 chromosome, complete genome",1
NZ_CP007775.1,645285,658410,"NZ_CP007775.1|1|NZ_CP007775.1:645285-658410 NZ_CP007775.1 Campylobacter lari NCTC 11845 chromosome, complete genome",1
NZ_CP007775.1,913579,918286,"NZ_CP007775.1|1|NZ_CP007775.1:913579-918286 NZ_CP007775.1 Campylobacter lari NCTC 11845 chromosome, complete genome",1
NZ_CP007775.1,938022,943548,"NZ_CP007775.1|1|NZ_CP007775.1:938022-943548 NZ_CP007775.1 Campylobacter lari NCTC 11845 chromosome, complete genome",1
NZ_CP007775.1,956576,963574,"NZ_CP007775.1|1|NZ_CP007775.1:956576-963574 NZ_CP007775.1 Campylobacter lari NCTC 11845 chromosome, complete genome",1
NZ_CP007775.1,1024738,1030460,"NZ_CP007775.1|1|NZ_CP007775.1:1024738-1030460 NZ_CP007775.1 Campylobacter lari NCTC 11845 chromosome, complete genome",1
NZ_CP007775.1,1036457,1042179,"NZ_CP007775.1|1|NZ_CP007775.1:1036457-1042179 NZ_CP007775.1 Campylobacter lari NCTC 11845 chromosome, complete genome",1
NZ_CP007775.1,1048176,1053888,"NZ_CP007775.1|1|NZ_CP007775.1:1048176-1053888 NZ_CP007775.1 Campylobacter lari NCTC 11845 chromosome, complete genome",1
NC_013716.1,286223,318939,"NC_013716.1|1|NC_013716.1:286223-318939 NC_013716.1 Citrobacter rodentium ICC168, complete sequence",1
NC_013716.1,364176,402736,"NC_013716.1|1|NC_013716.1:364176-402736 NC_013716.1 Citrobacter rodentium ICC168, complete sequence",1
NC_013716.1,579932,589310,"NC_013716.1|1|NC_013716.1:579932-589310 NC_013716.1 Citrobacter rodentium ICC168, complete sequence",1
NC_013716.1,979442,1038267,"NC_013716.1|1|NC_013716.1:979442-1038267 NC_013716.1 Citrobacter rodentium ICC168, complete sequence",1
